Action_0,Action_1,Action_2,Old0,Old1,Old2,Old3,Old4,Old5,Old6,Old7,Old8,Old9,Old10,Observation_0,Observation_1,Observation_2,Observation_3,Observation_4,Observation_5,Observation_6,Observation_7,Observation_8,Observation_9,Observation_10,Done,Reward
0.04178603,0.59927773,1.0,1.0957772,-0.12816174,-0.6806578,0.000989437,0.7897568,0.881048,-0.70498174,0.68270284,-0.9618333,2.019144,-0.0473934,1.0917108,-0.122218005,-0.68466794,0.0081694955,0.7944069,0.6001064,-0.33379725,0.76913977,-0.16921186,0.25341356,0.7222156,False,1.7290306
-0.14162526,0.12982725,1.0,1.0917108,-0.122218005,-0.68466794,0.0081694955,0.7944069,0.6001064,-0.33379725,0.76913977,-0.16921186,0.25341356,0.7222156,1.0906188,-0.11764279,-0.68356717,0.004914109,0.7960197,0.4343127,-0.08062736,0.44106385,0.19045138,-0.50235736,-0.27716237,False,1.458649
-0.09133302,0.43895218,1.0,1.0906188,-0.11764279,-0.68356717,0.004914109,0.7960197,0.4343127,-0.08062736,0.44106385,0.19045138,-0.50235736,-0.27716237,1.0894426,-0.11534446,-0.68395156,0.003127874,0.79089177,0.4898112,-0.20969085,0.20955268,-0.18245767,-0.19011985,-0.5472786,False,1.4724398
-0.12397542,0.45412862,1.0,1.0894426,-0.11534446,-0.68395156,0.003127874,0.79089177,0.4898112,-0.20969085,0.20955268,-0.18245767,-0.19011985,-0.5472786,1.0867195,-0.114637546,-0.6878946,0.0022639043,0.7900373,0.54929626,-0.42254707,0.026789613,-0.6702468,-0.02124697,0.11238824,False,1.5161242
-0.04572527,0.59531534,1.0,1.0867195,-0.114637546,-0.6878946,0.0022639043,0.7900373,0.54929626,-0.42254707,0.026789613,-0.6702468,-0.02124697,0.11238824,1.0824881,-0.114374086,-0.6942826,0.0039347433,0.79158396,0.6206515,-0.5741862,0.043261196,-0.81442374,0.2627706,0.22501962,False,1.6023902
0.14496091,0.7056771,1.0,1.0824881,-0.114374086,-0.6942826,0.0039347433,0.79158396,0.6206515,-0.5741862,0.043261196,-0.81442374,0.2627706,0.22501962,1.0779821,-0.11246752,-0.69803476,0.005294985,0.79254204,0.5633612,-0.5353059,0.33885196,-0.26798177,0.07980263,0.053914588,False,1.5862945
0.09140001,0.42902356,1.0,1.0779821,-0.11246752,-0.69803476,0.005294985,0.79254204,0.5633612,-0.5353059,0.33885196,-0.26798177,0.07980263,0.053914588,1.074496,-0.10925631,-0.69801235,0.0034506929,0.7924792,0.519494,-0.37715685,0.42659256,0.06980497,-0.26402223,-0.115528546,False,1.52762
0.12188831,0.38933367,1.0,1.074496,-0.10925631,-0.69801235,0.0034506929,0.7924792,0.519494,-0.37715685,0.42659256,0.06980497,-0.26402223,-0.115528546,1.0720367,-0.105405726,-0.6973184,0.0018681291,0.79092455,0.5420846,-0.2778359,0.51106995,0.061874602,-0.13302425,-0.18669994,False,1.5282122
0.025707012,0.45434642,1.0,1.0720367,-0.105405726,-0.6973184,0.0018681291,0.79092455,0.5420846,-0.2778359,0.51106995,0.061874602,-0.13302425,-0.18669994,1.0698469,-0.10160888,-0.69870806,0.0023901465,0.79055446,0.5968365,-0.28416663,0.4609958,-0.26303875,0.122534886,0.06671639,False,1.5727483
0.04082646,0.37122345,1.0,1.0698469,-0.10160888,-0.69870806,0.0023901465,0.79055446,0.5968365,-0.28416663,0.4609958,-0.26303875,0.122534886,0.06671639,1.0673054,-0.09789924,-0.7004332,0.0028913626,0.79181874,0.6389718,-0.34227806,0.46405387,-0.18196596,0.056827385,0.14752252,False,1.6223027
0.033548117,0.31036425,1.0,1.0673054,-0.09789924,-0.7004332,0.0028913626,0.79181874,0.6389718,-0.34227806,0.46405387,-0.18196596,0.056827385,0.14752252,1.0642676,-0.0942458,-0.70121616,0.0028999455,0.79229164,0.61136436,-0.39961308,0.4521156,-0.06105883,-0.01734323,-0.002777637,False,1.6268412
0.12578472,0.38898498,1.0,1.0642676,-0.0942458,-0.70121616,0.0028999455,0.79229164,0.61136436,-0.39961308,0.4521156,-0.06105883,-0.01734323,-0.002777637,1.0610167,-0.09002989,-0.70073014,0.0026780968,0.79165727,0.55040115,-0.402659,0.5653568,0.114105426,-0.04812597,-0.082884,False,1.570255
0.117385,0.352108,1.0,1.0610167,-0.09002989,-0.70073014,0.0026780968,0.79165727,0.55040115,-0.402659,0.5653568,0.114105426,-0.04812597,-0.082884,1.0580055,-0.08517465,-0.6995994,0.0021060708,0.79133964,0.50734013,-0.36073276,0.6286135,0.13766928,-0.052983213,-0.026482891,False,1.5177281
0.088690266,0.4160375,1.0,1.0580055,-0.08517465,-0.6995994,0.0021060708,0.79133964,0.50734013,-0.36073276,0.6286135,0.13766928,-0.052983213,-0.026482891,1.0552746,-0.08011221,-0.699178,0.0025855307,0.7912081,0.52930367,-0.3329014,0.63643944,0.032406814,0.08039864,0.014374139,False,1.5147642
0.1252625,0.34441495,1.0,1.0552746,-0.08011221,-0.699178,0.0025855307,0.7912081,0.52930367,-0.3329014,0.63643944,0.032406814,0.08039864,0.014374139,1.0527365,-0.07472955,-0.697997,0.0024767527,0.79162204,0.5690798,-0.31128132,0.68943757,0.1985232,-0.02667036,0.033824828,False,1.551289
0.062093746,0.3967098,1.0,1.0527365,-0.07472955,-0.697997,0.0024767527,0.79162204,0.5690798,-0.31128132,0.68943757,0.1985232,-0.02667036,0.033824828,1.0502089,-0.069514096,-0.69695884,0.00289327,0.7915668,0.60219675,-0.3214344,0.63367563,0.11108456,0.052387223,0.0018755799,False,1.5909513
0.15134607,0.41328138,1.0,1.0502089,-0.069514096,-0.69695884,0.00289327,0.7915668,0.60219675,-0.3214344,0.63367563,0.11108456,0.052387223,0.0018755799,1.0476607,-0.063966356,-0.6950976,0.0027989757,0.79165834,0.5791134,-0.315462,0.72461563,0.28573096,-0.02914375,0.0074454867,False,1.5889816
0.22155884,0.2608302,1.0,1.0476607,-0.063966356,-0.6950976,0.0027989757,0.79165834,0.5791134,-0.315462,0.72461563,0.28573096,-0.02914375,0.0074454867,1.0452543,-0.05735748,-0.6910698,0.0015140773,0.79162467,0.5267654,-0.29360303,0.87683254,0.5702272,-0.14330508,-0.055547327,False,1.5435873
0.18453732,0.27166036,1.0,1.0452543,-0.05735748,-0.6910698,0.0015140773,0.79162467,0.5267654,-0.29360303,0.87683254,0.5702272,-0.14330508,-0.055547327,1.0429524,-0.050071828,-0.6868136,0.0012779237,0.7909893,0.49878472,-0.28512222,0.9307096,0.51441294,0.010638388,-0.05400993,False,1.5056955
0.12757438,0.25147995,1.0,1.0429524,-0.050071828,-0.6868136,0.0012779237,0.7909893,0.49878472,-0.28512222,0.9307096,0.51441294,0.010638388,-0.05400993,1.0407273,-0.0427905,-0.6833274,0.0016126635,0.79121083,0.49215537,-0.27598444,0.8999142,0.40777805,0.053311028,0.05973062,False,1.489422
0.23043483,0.27934456,1.0,1.0407273,-0.0427905,-0.6833274,0.0016126635,0.79121083,0.49215537,-0.27598444,0.8999142,0.40777805,0.053311028,0.05973062,1.038566,-0.034976047,-0.67885035,0.0018080472,0.7914534,0.52198744,-0.26613,1.0151256,0.6416508,0.009952968,0.007823651,False,1.5079446
0.18806554,0.23788756,1.0,1.038566,-0.034976047,-0.67885035,0.0018080472,0.7914534,0.52198744,-0.26613,1.0151256,0.6416508,0.009952968,0.007823651,1.0365317,-0.026789797,-0.6733145,0.0016298298,0.7914507,0.5288259,-0.24737668,1.0270177,0.70938665,-0.028100787,-0.008486003,False,1.5269381
0.24131402,0.22478537,1.0,1.0365317,-0.026789797,-0.6733145,0.0016298298,0.7914507,0.5288259,-0.24737668,1.0270177,0.70938665,-0.028100787,-0.008486003,1.0346924,-0.01814413,-0.6669284,0.001223445,0.7912926,0.5063099,-0.21972448,1.10884,0.82997787,-0.043089844,-0.02676291,False,1.514233
0.21705496,0.1583848,1.0,1.0346924,-0.01814413,-0.6669284,0.001223445,0.7912926,0.5063099,-0.21972448,1.10884,0.82997787,-0.043089844,-0.02676291,1.0330484,-0.009141948,-0.66017884,0.00082165,0.7912399,0.47232702,-0.2003142,1.1339672,0.8395497,-0.02929277,-0.007696927,False,1.4822917
0.25414646,0.28597185,1.0,1.0330484,-0.009141948,-0.66017884,0.00082165,0.7912399,0.47232702,-0.2003142,1.1339672,0.8395497,-0.02929277,-0.007696927,1.0314434,0.0003122237,-0.65349555,0.0014914273,0.7910277,0.46483165,-0.20097116,1.2086483,0.860324,0.08775912,0.005907567,False,1.464962
0.16305825,0.17910403,1.0,1.0314434,0.0003122237,-0.65349555,0.0014914273,0.7910277,0.46483165,-0.20097116,1.2086483,0.860324,0.08775912,0.005907567,1.0298725,0.009598873,-0.6467563,0.0015403033,0.7916378,0.4498708,-0.19601406,1.1336854,0.8293149,-0.0046189143,0.06608352,False,1.4520185
0.22008342,0.22204553,1.0,1.0298725,0.009598873,-0.6467563,0.0015403033,0.7916378,0.4498708,-0.19601406,1.1336854,0.8293149,-0.0046189143,0.06608352,1.028286,0.018759798,-0.6396828,0.0016024711,0.79153776,0.4575752,-0.19876137,1.1498233,0.91536236,-0.0011025817,-0.03663722,False,1.4532535
0.1744945,0.25683606,1.0,1.028286,0.018759798,-0.6396828,0.0016024711,0.79153776,0.4575752,-0.19876137,1.1498233,0.91536236,-0.0011025817,-0.03663722,1.0267293,0.027679544,-0.6328332,0.0017731194,0.79135495,0.4423456,-0.19195284,1.097499,0.8310928,0.014482495,0.0020406693,False,1.447883
0.29529446,0.28132936,1.0,1.0267293,0.027679544,-0.6328332,0.0017731194,0.79135495,0.4423456,-0.19195284,1.097499,0.8310928,0.014482495,0.0020406693,1.0252922,0.0371543,-0.6250118,0.0015383364,0.79133767,0.422129,-0.17140779,1.2288135,1.0428656,-0.032719687,-0.012368488,False,1.4273165
0.28381968,0.31046435,1.0,1.0252922,0.0371543,-0.6250118,0.0015383364,0.79133767,0.422129,-0.17140779,1.2288135,1.0428656,-0.032719687,-0.012368488,1.0240176,0.047364067,-0.6163939,0.0016363263,0.7911743,0.40848207,-0.15265445,1.3019258,1.1005418,0.021157537,-0.008079206,False,1.4116299
0.19238733,0.22567342,1.0,1.0240176,0.047364067,-0.6163939,0.0016363263,0.7911743,0.40848207,-0.15265445,1.3019258,1.1005418,0.021157537,-0.008079206,1.0228882,0.057393536,-0.608064,0.0016085507,0.79149497,0.39122185,-0.13712622,1.2276084,1.0089111,0.00259255,0.0388687,False,1.3943367
0.24937613,0.2684188,1.0,1.0228882,0.057393536,-0.608064,0.0016085507,0.79149497,0.39122185,-0.13712622,1.2276084,1.0089111,0.00259255,0.0388687,1.0217937,0.067340225,-0.599666,0.0017643571,0.7914471,0.3966866,-0.13724567,1.2507156,1.0772241,0.01340971,-0.016141368,False,1.3926438
0.2467027,0.2599582,1.0,1.0217937,0.067340225,-0.599666,0.0017643571,0.7914471,0.3966866,-0.13724567,1.2507156,1.0772241,0.01340971,-0.016141368,1.0207129,0.07739334,-0.5907722,0.0016677382,0.79139704,0.3873398,-0.13384141,1.2591527,1.1244596,-0.0183564,-0.0024583484,False,1.390191
0.23249628,0.3273998,1.0,1.0207129,0.07739334,-0.5907722,0.0016677382,0.79139704,0.3873398,-0.13384141,1.2591527,1.1244596,-0.0183564,-0.0024583484,1.0196481,0.08739916,-0.5821542,0.0020339494,0.7913322,0.37434983,-0.13216914,1.2474941,1.0669397,0.048394136,0.010452608,False,1.3779094
0.17972974,0.32568175,1.0,1.0196481,0.08739916,-0.5821542,0.0020339494,0.7913322,0.37434983,-0.13216914,1.2474941,1.0669397,0.048394136,0.010452608,1.0186226,0.09697733,-0.57417667,0.0024032597,0.79164207,0.3548201,-0.12691343,1.170656,0.9714773,0.03638501,0.04405273,False,1.3596858
0.18623464,0.36578038,1.0,1.0186226,0.09697733,-0.57417667,0.0024032597,0.79164207,0.3548201,-0.12691343,1.170656,0.9714773,0.03638501,0.04405273,1.0175896,0.10609533,-0.56656957,0.0027281651,0.7917465,0.3497734,-0.13145246,1.1224929,0.95049113,0.024405656,0.0036613941,False,1.3492993
0.25078693,0.28128263,1.0,1.0175896,0.10609533,-0.56656957,0.0027281651,0.7917465,0.3497734,-0.13145246,1.1224929,0.95049113,0.024405656,0.0036613941,1.0165708,0.11532565,-0.55784905,0.0019431118,0.79169744,0.33633554,-0.12494254,1.1671062,1.131645,-0.10686043,-0.04022413,False,1.3396326
0.2109626,0.35493988,1.0,1.0165708,0.11532565,-0.55784905,0.0019431118,0.79169744,0.33633554,-0.12494254,1.1671062,1.131645,-0.10686043,-0.04022413,1.015548,0.124511324,-0.5495687,0.0020533805,0.7911695,0.33158746,-0.1293621,1.1406329,0.99643403,0.036772385,-0.033684824,False,1.3322802
0.21125247,0.248608,1.0,1.015548,0.124511324,-0.5495687,0.0020533805,0.7911695,0.33158746,-0.1293621,1.1406329,0.99643403,0.036772385,-0.033684824,1.0145911,0.13358991,-0.5414257,0.001666725,0.7915216,0.31077367,-0.1146103,1.1303563,1.0118744,-0.042434253,0.038690887,False,1.3153719
0.20112723,0.36718592,1.0,1.0145911,0.13358991,-0.5414257,0.001666725,0.7915216,0.31077367,-0.1146103,1.1303563,1.0118744,-0.042434253,0.038690887,1.0136293,0.14251141,-0.53399,0.002392471,0.7913746,0.32597342,-0.1243453,1.1088635,0.91728365,0.095268525,-0.0022702375,False,1.3183652
0.097803675,0.2778064,1.0,1.0136293,0.14251141,-0.53399,0.002392471,0.7913746,0.32597342,-0.1243453,1.1088635,0.91728365,0.095268525,-0.0022702375,1.0126346,0.15057689,-0.5273868,0.002518297,0.7919006,0.3162384,-0.12631619,0.9537579,0.7761538,-0.0034567274,0.06272661,False,1.3180887
0.19797464,0.37814415,1.0,1.0126346,0.15057689,-0.5273868,0.002518297,0.7919006,0.3162384,-0.12631619,0.9537579,0.7761538,-0.0034567274,0.06272661,1.0115435,0.15833457,-0.52080196,0.0027031312,0.7917085,0.3257644,-0.14160553,0.9773215,0.85454834,0.0090888,-0.04119892,False,1.3211224
0.1607159,0.42934948,1.0,1.0115435,0.15833457,-0.52080196,0.0027031312,0.7917085,0.3257644,-0.14160553,0.9773215,0.85454834,0.0090888,-0.04119892,1.0103867,0.16597165,-0.5143804,0.0029422052,0.7915412,0.31080353,-0.14548758,0.9438494,0.7828736,0.01987616,0.007493916,False,1.3162739
0.20995745,0.36494368,1.0,1.0103867,0.16597165,-0.5143804,0.0029422052,0.7915412,0.31080353,-0.14548758,0.9438494,0.7828736,0.01987616,0.007493916,1.0092775,0.17376468,-0.5074404,0.0024582152,0.79172724,0.29106474,-0.13509561,0.98811656,0.89186484,-0.05831732,-0.0017132765,False,1.2950578
0.14080966,0.38698307,1.0,1.0092775,0.17376468,-0.5074404,0.0024582152,0.79172724,0.29106474,-0.13509561,0.98811656,0.89186484,-0.05831732,-0.0017132765,1.0081799,0.1813106,-0.50117123,0.002653778,0.7915188,0.29288635,-0.13999298,0.92084473,0.7399627,0.038113363,-0.013338746,False,1.2899618
0.103398934,0.3884423,1.0,1.0081799,0.1813106,-0.50117123,0.002653778,0.7915188,0.29288635,-0.13999298,0.92084473,0.7399627,0.038113363,-0.013338746,1.0070285,0.18819118,-0.49596643,0.0029594908,0.79171216,0.29641005,-0.14763765,0.82797486,0.6135686,0.030186752,0.037881408,False,1.2925328
0.020283934,0.42614165,1.0,1.0070285,0.18819118,-0.49596643,0.0029594908,0.79171216,0.29641005,-0.14763765,0.82797486,0.6135686,0.030186752,0.037881408,1.0057269,0.1938722,-0.49244404,0.0035819428,0.79197127,0.31253552,-0.17391619,0.64840376,0.37252155,0.06683991,0.037910044,False,1.304575
-0.09573706,0.57894164,1.0,1.0057269,0.1938722,-0.49244404,0.0035819428,0.79197127,0.31253552,-0.17391619,0.64840376,0.37252155,0.06683991,0.037910044,1.0041199,0.19758967,-0.49188322,0.0050067957,0.7922001,0.32689914,-0.21763414,0.37016737,-0.038023945,0.14470558,0.064314626,False,1.3210944
-0.4746017,0.6872013,1.0,1.0041199,0.19758967,-0.49188322,0.0050067957,0.7922001,0.32689914,-0.21763414,0.37016737,-0.038023945,0.14470558,0.064314626,1.0020313,0.19684556,-0.49785653,0.007240669,0.7931446,0.32985547,-0.29312524,-0.3340582,-1.0383359,0.22853112,0.16678509,False,1.3260535
-1.0,0.9090635,1.0,1.0020313,0.19684556,-0.49785653,0.007240669,0.7931446,0.32985547,-0.29312524,-0.3340582,-1.0383359,0.22853112,0.16678509,0.9989345,0.18788981,-0.51556015,0.010798805,0.7944685,0.3230768,-0.45435008,-1.5273577,-2.7013025,0.34713244,0.20514612,False,1.3264668
-1.0,1.0,0.6407288,0.9989345,0.18788981,-0.51556015,0.010798805,0.7944685,0.3230768,-0.45435008,-1.5273577,-2.7013025,0.34713244,0.20514612,0.99456346,0.17142382,-0.54106206,0.0118976915,0.7932766,0.22005296,-0.5847275,-2.340396,-3.4241688,-0.09783128,-0.20725447,False,1.2652664
-1.0,1.0,-0.05622757,0.99456346,0.17142382,-0.54106206,0.0118976915,0.7932766,0.22005296,-0.5847275,-2.340396,-3.4241688,-0.09783128,-0.20725447,0.9897757,0.14966574,-0.5713255,0.0101347985,0.78764087,0.08391217,-0.5987029,-2.9233682,-4.0152764,-0.39534795,-0.6654605,False,1.1307364
-0.9251664,1.0,-0.21907178,0.9897757,0.14966574,-0.5713255,0.0101347985,0.78764087,0.08391217,-0.5987029,-2.9233682,-4.0152764,-0.39534795,-0.6654605,0.9845824,0.124598704,-0.60660917,0.0075844713,0.7819499,0.122852206,-0.71077496,-3.2463112,-4.6686044,-0.1603502,-0.8158969,False,1.0861918
-0.800724,1.0,-0.14213903,0.9845824,0.124598704,-0.60660917,0.0075844713,0.7819499,0.122852206,-0.71077496,-3.2463112,-4.6686044,-0.1603502,-0.8158969,0.9779236,0.09845624,-0.6451498,0.0073087374,0.7749399,0.22993729,-0.89866656,-3.272325,-4.897165,0.03119994,-0.901497,False,1.1956747
-0.59560883,1.0,-0.06904943,0.9779236,0.09845624,-0.6451498,0.0073087374,0.7749399,0.22993729,-0.89866656,-3.272325,-4.897165,0.03119994,-0.901497,0.9702801,0.073843785,-0.6826092,0.0067448155,0.76850384,0.24958646,-0.98305655,-2.9706142,-4.600429,-0.07664393,-0.7678501,False,1.2433846
-0.36925158,1.0,0.06728844,0.9702801,0.073843785,-0.6826092,0.0067448155,0.76850384,0.24958646,-0.98305655,-2.9706142,-4.600429,-0.07664393,-0.7678501,0.9621926,0.052860186,-0.7163862,0.005486376,0.76383805,0.29103488,-1.0332843,-2.4387116,-4.068527,-0.10808229,-0.52631736,False,1.2687788
-0.47723243,1.0,-0.11014356,0.9621926,0.052860186,-0.7163862,0.005486376,0.76383805,0.29103488,-1.0332843,-2.4387116,-4.068527,-0.10808229,-0.52631736,0.95355314,0.034575775,-0.7485755,0.006630492,0.7581022,0.34654832,-1.1080886,-2.1981761,-3.9523737,0.18719946,-0.7675488,False,1.3291262
-0.41733882,0.9329704,-0.14270203,0.95355314,0.034575775,-0.7485755,0.006630492,0.7581022,0.34654832,-1.1080886,-2.1981761,-3.9523737,0.18719946,-0.7675488,0.94455886,0.018373266,-0.77777797,0.006656242,0.7518658,0.33355835,-1.1360096,-1.9357986,-3.5077436,-0.07089269,-0.79780644,False,1.3387411
-0.18803339,0.6830635,-0.14996126,0.94455886,0.018373266,-0.77777797,0.006656242,0.7518658,0.33355835,-1.1360096,-1.9357986,-3.5077436,-0.07089269,-0.79780644,0.9354951,0.005394065,-0.8012712,0.0037835862,0.74515635,0.3179704,-1.1351137,-1.4629049,-2.7442167,-0.31485978,-0.95591044,False,1.3198059
-0.084510624,0.34161124,-0.27904359,0.9354951,0.005394065,-0.8012712,0.0037835862,0.74515635,0.3179704,-1.1351137,-1.4629049,-2.7442167,-0.31485978,-0.95591044,0.9267134,-0.0039320295,-0.8197238,0.0012260677,0.73822236,0.3380974,-1.0349268,-1.014003,-2.1734953,-0.17447516,-0.8139193,False,1.318929
-0.288461,0.12120251,-0.28483972,0.9267134,-0.0039320295,-0.8197238,0.0012260677,0.73822236,0.3380974,-1.0349268,-1.014003,-2.1734953,-0.17447516,-0.8139193,0.92190784,-0.012235389,-0.83823085,0.0010759832,0.73358643,0.7915218,-0.3171044,-1.054535,-2.3859696,0.06439638,-0.4567584,False,1.60074
-0.34561065,0.514882,-0.23147249,0.92190784,-0.012235389,-0.83823085,0.0010759832,0.73358643,0.7915218,-0.3171044,-1.054535,-2.3859696,0.06439638,-0.4567584,0.9214993,-0.02103031,-0.85924155,0.0044193305,0.7301737,1.083124,0.040373404,-1.108289,-2.6120234,0.39135468,-0.3663553,False,2.0031252
-0.41182488,0.103228495,-0.3524794,0.9214993,-0.02103031,-0.85924155,0.0044193305,0.7301737,1.083124,0.040373404,-1.108289,-2.6120234,0.39135468,-0.3663553,0.9218304,-0.030393489,-0.8776083,0.002874912,0.7269386,0.9755015,-0.005554329,-1.2085963,-2.199574,-0.35294336,-0.56400496,False,2.033933
-0.35072973,0.3216805,-0.23998964,0.9218304,-0.030393489,-0.8776083,0.002874912,0.7269386,0.9755015,-0.005554329,-1.2085963,-2.199574,-0.35294336,-0.56400496,0.92024016,-0.040026277,-0.8959159,0.002224803,0.7195777,0.76891625,-0.30993754,-1.1979319,-2.3355815,0.056410115,-1.0971973,False,1.8433748
-0.110898525,0.64397174,-0.15754874,0.92024016,-0.040026277,-0.8959159,0.002224803,0.7195777,0.76891625,-0.30993754,-1.1979319,-2.3355815,0.056410115,-1.0971973,0.9174115,-0.047844846,-0.9129845,0.0040952587,0.709242,0.7369938,-0.33893353,-0.86409736,-1.9753748,0.21121773,-1.3277695,False,1.7298689
-0.16412848,0.5406346,-0.03639186,0.9174115,-0.047844846,-0.9129845,0.0040952587,0.709242,0.7369938,-0.33893353,-0.86409736,-1.9753748,0.21121773,-1.3277695,0.9151644,-0.054088607,-0.92715883,0.0034925363,0.7006705,0.81412727,-0.26639876,-0.74013937,-1.6969067,-0.15465847,-0.9814415,False,1.7812005
-0.07780955,0.4975054,-0.05899324,0.9151644,-0.054088607,-0.92715883,0.0034925363,0.7006705,0.81412727,-0.26639876,-0.74013937,-1.6969067,-0.15465847,-0.9814415,0.91269255,-0.05894336,-0.9394284,0.002261162,0.6937147,0.83300006,-0.33630568,-0.53260905,-1.493042,-0.087520696,-0.8364461,False,1.8355416
-0.06529991,0.48604307,0.0067491997,0.91269255,-0.05894336,-0.9394284,0.002261162,0.6937147,0.83300006,-0.33630568,-0.53260905,-1.493042,-0.087520696,-0.8364461,0.91018265,-0.062192697,-0.95111483,0.002295733,0.6881741,0.74956566,-0.3010088,-0.3352314,-1.4375389,0.04967548,-0.6156447,False,1.7781737
-0.27774793,0.34493932,0.08492307,0.91018265,-0.062192697,-0.95111483,0.002295733,0.6881741,0.74956566,-0.3010088,-0.3352314,-1.4375389,0.04967548,-0.6156447,0.9074953,-0.06562345,-0.9641778,0.0022444727,0.6856956,0.7006517,-0.37897843,-0.47726244,-1.7276126,-0.015525467,-0.18499441,False,1.7109544
-0.19958124,0.37063107,-0.091354676,0.9074953,-0.06562345,-0.9641778,0.0022444727,0.6856956,0.7006517,-0.37897843,-0.47726244,-1.7276126,-0.015525467,-0.18499441,0.9036527,-0.06940063,-0.97765183,0.0026767857,0.6828068,0.7215551,-0.53417116,-0.47042364,-1.6474085,0.053251397,-0.429744,False,1.7132225
-0.018855805,0.66366386,-0.028140914,0.9036527,-0.06940063,-0.97765183,0.0026767857,0.6828068,0.7215551,-0.53417116,-0.47042364,-1.6474085,0.053251397,-0.429744,0.8992079,-0.07181846,-0.989373,0.0039060735,0.6786269,0.70077115,-0.5503563,-0.21119536,-1.3385043,0.13171306,-0.5193282,False,1.711737
-0.0563637,0.5285234,0.10997631,0.8992079,-0.07181846,-0.989373,0.0039060735,0.6786269,0.70077115,-0.5503563,-0.21119536,-1.3385043,0.13171306,-0.5193282,0.89497805,-0.07286379,-0.99873203,0.0028617985,0.6774242,0.66096514,-0.5349476,-0.09176334,-1.1240722,-0.1745049,0.001284004,False,1.6681565
0.11444729,0.43433118,0.5093527,0.89497805,-0.07286379,-0.99873203,0.0028617985,0.6774242,0.66096514,-0.5349476,-0.09176334,-1.1240722,-0.1745049,0.001284004,0.8904927,-0.07205686,-1.0061705,2.5987623e-05,0.68270093,0.780652,-0.5922826,0.20086999,-0.91642684,-0.25204295,0.90891004,False,1.7231615
0.34675854,1.0,1.0,0.8904927,-0.07205686,-1.0061705,2.5987623e-05,0.68270093,0.780652,-0.5922826,0.20086999,-0.91642684,-0.25204295,0.90891004,0.8846394,-0.067449726,-1.0135484,0.0018540623,0.69616705,0.90926754,-0.8234741,0.7909529,-0.8419321,0.36107862,2.1841733,False,1.8648143
